Timestamp,Date,Company_Name,Product_ID,Product_Category,Product_SubCategory,Region/Location,Customer_Gender,Price,Discount (%),Marketing_Spend,Holiday_Flag,Season,Stock_Level,Competitor_Price,Units_Sold
2024-04-14 01:59:23,2023-09-16,H&M,P00036,Clothing,Jeans,West India,Female,3301.51,7.3,640.95,0,Monsoon,252,3463.64,16
2021-03-08 17:35:52,2022-04-21,Puma,P00155,Footwear,Sneakers,West India,Male,14399.43,3.1,310.68,0,Summer,60,14962.84,10
2021-08-27 21:48:23,2023-08-07,Adidas,P00145,Clothing,Jeans,North India,Female,1611.13,6.5,1127.81,0,Monsoon,235,1517.17,22
2023-02-13 06:05:33,2022-06-03,Decathlon,P00260,Footwear,Sandals,South India,Male,878.94,8.2,683.06,0,Summer,120,871.49,17
2024-06-17 14:13:46,2023-04-08,Zara,P00019,Clothing,Kurta,North India,Female,1607.21,15.1,139.79,0,Summer,259,1651.86,13
2021-06-20 07:24:41,2023-07-23,H&M,P00058,Clothing,Jackets,West India,Female,3691.79,6.9,474.99,0,Monsoon,204,3728.22,17
2024-07-24 01:27:37,2022-06-05,Decathlon,P00263,Footwear,Sneakers,West India,Male,3370.28,8.2,634.59,0,Summer,116,3552.25,9
2023-04-14 01:22:26,2023-09-17,H&M,P00036,Clothing,Jeans,East India,Female,3290.5,15.8,1142.31,0,Monsoon,165,3048.99,16
2021-10-15 11:07:17,2022-11-14,Uniqlo,P00211,Clothing,Accessories,East India,Female,1728.67,26.2,372.49,0,Festive,145,1741.12,20
2023-09-23 14:34:59,2023-07-13,Croma,P00332,Electronics,Laptop,East India,Male,139780.45,21.2,139.62,0,Monsoon,54,142266.43,6
2020-06-06 00:27:02,2022-08-26,Adidas,P00148,Clothing,Kurta,West India,Female,2029.91,17.7,237.18,0,Monsoon,178,2092.69,14
2021-10-17 05:52:51,2022-11-30,Nike,P00102,Footwear,Sneakers,South India,Male,9311.54,25.6,1117.68,0,Festive,115,8881.94,13
2024-11-26 11:53:14,2022-04-16,Reliance Trends,P00076,Clothing,Accessories,North India,Female,2174.01,18.5,387.12,0,Summer,243,2087.51,20
2023-01-28 03:26:21,2023-04-27,Reliance Trends,P00068,Footwear,Sneakers,South India,Male,11722.27,4.6,870.78,0,Summer,172,10948.13,12
2021-07-04 05:02:14,2023-11-30,Reliance Trends,P00066,Clothing,Jeans,West India,Female,2491.78,20.3,640.52,0,Festive,187,2550.45,14
2023-05-12 09:49:41,2023-11-02,Reliance Digital,P00303,Electronics,Headphones,East India,Male,11835.21,32.7,554.94,0,Festive,66,11556.5,9
2021-10-25 05:21:33,2023-12-11,Uniqlo,P00222,Clothing,T-Shirts,West India,Female,966.33,11.1,636.55,0,Winter,224,1000.64,20
2021-10-12 09:18:42,2023-01-17,Puma,P00151,Clothing,Jeans,West India,Female,3209.39,18.4,913.0,0,Winter,356,3012.5,19
2023-05-17 06:33:23,2023-11-20,Max Fashion,P00274,Clothing,T-Shirts,North India,Female,1471.99,29.4,371.29,0,Festive,344,1471.63,15
2022-01-28 08:26:42,2022-09-18,Max Fashion,P00278,Clothing,Saree,South India,Female,6573.12,4.8,605.57,0,Monsoon,290,6243.67,15
2024-09-17 13:22:26,2022-10-20,Reliance Trends,P00068,Footwear,Sneakers,North India,Male,12033.99,15.8,1227.03,0,Festive,187,12644.55,14
2023-04-18 17:59:10,2022-12-01,Uniqlo,P00235,Clothing,Jeans,East India,Female,1598.62,16.8,160.19,0,Winter,236,1661.31,13
2020-11-16 09:45:59,2023-10-17,Levi's,P00203,Clothing,Jackets,North India,Female,2979.12,24.7,781.26,0,Festive,333,3021.02,22
2021-05-04 22:46:08,2023-12-10,Uniqlo,P00233,Clothing,Jeans,West India,Female,2256.89,7.5,959.81,0,Winter,345,2151.58,19
2021-04-18 00:29:57,2023-04-21,Puma,P00163,Footwear,Shoes,West India,Male,8562.89,4.4,555.01,0,Summer,135,8528.19,12
2022-01-02 00:50:30,2022-08-13,Nike,P00098,Footwear,Shoes,North India,Male,5178.01,2.1,575.22,0,Monsoon,119,5322.03,7
2023-06-12 23:48:48,2023-07-09,Zara,P00009,Clothing,Jeans,South India,Female,2651.14,7.6,1462.78,0,Monsoon,231,2506.86,11
2020-06-01 13:16:19,2023-03-30,Decathlon,P00249,Footwear,Shoes,East India,Male,10868.92,12.1,514.78,0,Summer,48,10671.75,12
2024-04-01 05:36:02,2023-10-25,Uniqlo,P00227,Clothing,T-Shirts,East India,Female,1377.19,30.3,330.64,0,Festive,282,1305.94,14
2024-11-08 22:06:04,2022-10-23,Decathlon,P00241,Footwear,Sneakers,East India,Male,13274.74,23.1,565.19,0,Festive,91,14008.19,11
2020-10-07 13:37:13,2023-07-29,Reliance Trends,P00075,Clothing,Kurta,North India,Female,2443.59,3.8,604.69,0,Monsoon,257,2519.38,12
2022-01-14 05:34:01,2023-10-04,Zara,P00017,Clothing,T-Shirts,West India,Female,677.17,34.0,57.42,0,Festive,193,694.28,28
2021-11-22 11:59:46,2023-04-08,H&M,P00051,Clothing,T-Shirts,East India,Female,1532.06,7.3,355.77,0,Summer,299,1551.32,21
2021-12-11 15:56:36,2022-08-02,Uniqlo,P00228,Clothing,Jeans,North India,Female,2088.36,10.0,91.24,0,Monsoon,73,1993.13,9
2020-07-08 17:11:36,2023-08-08,Levi's,P00194,Clothing,Jeans,North India,Female,2633.03,5.9,131.62,0,Monsoon,102,2620.86,16
2023-04-21 01:28:59,2023-09-08,Max Fashion,P00280,Footwear,Sneakers,North India,Male,12692.11,7.3,430.63,0,Monsoon,160,11718.41,7
2021-12-30 17:03:49,2022-06-07,Uniqlo,P00238,Clothing,Jeans,West India,Female,1012.39,17.3,703.95,0,Summer,292,986.66,12
2023-09-02 17:25:15,2022-09-29,Max Fashion,P00271,Clothing,T-Shirts,West India,Female,1318.02,17.7,586.87,0,Monsoon,217,1370.97,17
2021-03-22 09:21:24,2022-08-26,Puma,P00157,Clothing,Saree,South India,Female,6979.89,12.3,569.85,0,Monsoon,283,6763.38,8
2023-02-01 06:47:56,2022-10-30,Decathlon,P00254,Clothing,T-Shirts,East India,Female,775.65,13.5,241.91,0,Festive,109,833.82,21
2022-08-08 19:01:52,2023-11-01,Reliance Digital,P00308,Electronics,Smartphone,East India,Male,33682.4,40.4,580.57,0,Festive,58,32922.81,11
2022-06-20 07:44:37,2023-09-13,Reliance Digital,P00310,Electronics,Headphones,North India,Male,5827.59,12.8,633.58,0,Monsoon,28,6221.6,9
2024-07-15 06:48:50,2023-06-05,Reliance Digital,P00314,Electronics,Laptop,North India,Male,157482.56,17.6,714.35,0,Summer,8,150771.25,8
2023-11-10 15:25:41,2022-11-17,Reliance Digital,P00301,Electronics,Headphones,East India,Male,2002.14,26.3,960.76,0,Festive,24,1970.76,8
2021-04-18 01:35:35,2022-02-28,Nike,P00118,Clothing,Jeans,West India,Female,1335.98,9.4,651.61,0,Winter,229,1309.26,22
2024-11-21 06:25:26,2022-12-24,Croma,P00333,Electronics,Headphones,South India,Male,1240.14,9.3,324.86,0,Winter,33,1215.64,8
2020-08-23 23:25:56,2023-12-05,H&M,P00050,Clothing,Jeans,East India,Female,1418.98,12.9,1258.08,0,Winter,93,1375.73,19
2020-01-06 16:39:56,2023-10-10,Max Fashion,P00278,Clothing,Saree,North India,Female,7102.44,26.7,696.01,0,Festive,234,7010.34,15
2024-06-25 11:35:58,2022-09-08,H&M,P00052,Clothing,Kurta,East India,Female,2354.13,7.5,265.25,0,Monsoon,77,2395.99,16
2020-09-04 22:13:52,2023-03-12,Levi's,P00181,Clothing,Jackets,West India,Female,4416.77,10.3,26.12,0,Summer,119,4437.91,10
2023-04-03 20:25:58,2022-05-26,H&M,P00031,Clothing,Kurta,North India,Female,2203.81,4.6,225.24,0,Summer,291,2361.99,11
2020-05-15 22:56:34,2022-12-18,Croma,P00327,Electronics,Laptop,West India,Male,92477.2,7.3,368.42,0,Winter,21,97876.38,4
2021-07-21 11:49:36,2023-07-24,Decathlon,P00246,Clothing,Jeans,North India,Female,2987.99,4.6,767.42,0,Monsoon,241,3117.45,10
2020-01-20 00:52:51,2023-11-20,Reliance Trends,P00090,Clothing,Saree,West India,Female,4983.94,14.3,1772.37,0,Festive,328,5153.72,46
2023-07-25 06:54:01,2022-09-02,H&M,P00031,Clothing,Kurta,East India,Female,1972.72,6.5,1202.64,0,Monsoon,125,2106.84,18
2020-11-18 19:38:02,2023-07-14,Nike,P00102,Footwear,Sneakers,North India,Male,9907.79,6.5,224.26,0,Monsoon,187,10395.52,9
2022-03-24 12:42:13,2022-10-28,Uniqlo,P00230,Clothing,Jeans,West India,Female,2404.3,28.2,257.4,0,Festive,231,2565.03,14
2021-09-11 01:16:40,2023-03-14,Nike,P00097,Footwear,Shoes,East India,Male,7397.04,3.6,783.73,0,Summer,180,7549.73,21
2023-03-25 19:05:02,2022-04-10,Reliance Trends,P00067,Clothing,Saree,North India,Female,2505.44,9.0,1058.09,0,Summer,37,2538.2,15
2022-08-28 04:03:34,2023-12-26,Levi's,P00192,Clothing,T-Shirts,South India,Female,1407.56,7.3,280.2,0,Winter,87,1418.71,12
2020-08-13 12:48:20,2023-04-25,Uniqlo,P00211,Clothing,Accessories,East India,Female,1954.84,8.4,1532.81,0,Summer,103,1980.72,16
2023-07-17 18:01:02,2023-02-19,Adidas,P00137,Clothing,Accessories,North India,Female,1676.7,10.9,149.02,0,Winter,196,1705.68,15
2024-03-07 08:50:08,2022-06-14,Croma,P00339,Electronics,Headphones,West India,Male,9880.01,9.0,922.32,0,Summer,56,9355.32,5
2022-09-19 11:53:01,2023-09-30,Levi's,P00184,Clothing,T-Shirts,East India,Female,1493.65,11.7,880.83,0,Monsoon,154,1498.46,13
2021-11-17 03:41:07,2022-10-29,H&M,P00056,Clothing,Jeans,West India,Female,3206.25,19.9,1372.52,0,Festive,232,3347.08,23
2020-08-24 14:22:46,2022-05-01,Decathlon,P00250,Footwear,Sandals,South India,Male,4413.22,19.5,1555.74,0,Summer,65,4238.76,15
2022-12-20 18:12:03,2022-03-29,Max Fashion,P00282,Clothing,Saree,West India,Female,4679.87,10.0,816.14,0,Summer,238,4686.44,16
2021-07-06 02:15:50,2022-08-05,H&M,P00060,Clothing,Accessories,North India,Female,1141.51,9.6,224.85,0,Monsoon,77,1157.77,11
2021-04-19 23:16:57,2023-07-27,Adidas,P00128,Clothing,Jackets,East India,Female,8269.5,11.3,143.89,0,Monsoon,107,7744.82,11
2024-06-18 14:17:53,2022-06-28,Levi's,P00205,Clothing,Jeans,South India,Female,2537.4,4.5,1695.05,0,Summer,151,2618.72,15
2022-12-12 16:16:42,2023-12-03,Uniqlo,P00214,Clothing,Kurta,South India,Female,1182.9,3.2,667.25,0,Winter,90,1105.63,16
2022-02-28 21:47:46,2022-06-12,Adidas,P00127,Clothing,T-Shirts,East India,Female,1177.33,5.7,1616.8,0,Summer,164,1116.6,28
2023-12-03 00:18:55,2023-08-16,Reliance Trends,P00072,Footwear,Shoes,North India,Male,3082.91,17.4,559.27,0,Monsoon,52,2947.21,8
2020-07-29 05:56:55,2022-06-19,Uniqlo,P00216,Clothing,Kurta,North India,Female,1323.39,10.9,422.12,0,Summer,151,1318.13,10
2023-12-12 18:25:46,2022-10-28,Reliance Trends,P00090,Clothing,Saree,North India,Female,5276.17,13.6,740.57,0,Festive,109,5356.37,26
2024-05-21 13:33:53,2023-01-09,Reliance Digital,P00314,Electronics,Laptop,South India,Male,164781.53,2.9,1588.07,0,Winter,63,165466.32,5
2020-03-15 11:56:44,2023-12-09,Uniqlo,P00233,Clothing,Jeans,East India,Female,2284.22,11.6,421.7,0,Winter,48,2271.62,25
2022-01-27 17:13:33,2022-07-22,Uniqlo,P00233,Clothing,Jeans,South India,Female,2591.82,12.7,701.04,0,Monsoon,212,2768.48,23
2022-12-11 03:52:30,2022-02-16,Reliance Trends,P00063,Clothing,Accessories,North India,Female,2426.61,5.1,938.38,0,Winter,309,2526.86,12
2023-08-15 10:36:28,2023-04-08,Decathlon,P00247,Clothing,Kurta,North India,Female,1733.88,5.4,371.6,0,Summer,170,1597.83,11
2023-10-13 00:48:45,2023-11-01,Adidas,P00135,Clothing,Kurta,West India,Female,2870.45,23.7,329.64,0,Festive,212,2831.04,19
2022-02-23 17:50:29,2023-02-12,Zara,P00002,Clothing,T-Shirts,North India,Female,1457.92,11.7,269.09,0,Winter,338,1488.78,8
2021-12-27 23:11:00,2022-07-13,Puma,P00161,Clothing,Jackets,East India,Female,4603.17,6.1,1168.31,0,Monsoon,36,4773.16,17
2021-09-10 21:27:52,2023-03-03,Adidas,P00140,Footwear,Sneakers,South India,Male,14554.86,1.4,981.23,0,Summer,160,14047.93,9
2024-04-01 06:04:03,2022-11-13,Reliance Digital,P00304,Electronics,Smartphone,North India,Male,55743.07,8.1,892.28,0,Festive,18,52723.03,9
2022-03-02 09:37:52,2023-04-24,Reliance Digital,P00309,Electronics,Laptop,North India,Male,141957.0,23.2,1135.92,0,Summer,49,135600.53,4
2024-11-21 04:28:17,2023-02-25,Levi's,P00202,Clothing,Jackets,West India,Female,2510.45,8.8,552.61,0,Winter,78,2639.48,23
2023-01-13 15:18:12,2022-09-26,Adidas,P00125,Clothing,Saree,East India,Female,3465.74,14.6,663.92,0,Monsoon,82,3207.92,17
2020-07-24 00:24:00,2023-04-26,Croma,P00347,Electronics,Smartwatch,East India,Male,27381.94,3.0,1105.65,0,Summer,39,28693.79,7
2024-10-14 21:22:15,2023-12-12,Reliance Trends,P00082,Clothing,Jackets,South India,Female,7490.55,7.4,332.56,0,Winter,266,7406.8,25
2022-06-28 09:48:00,2022-09-20,Reliance Digital,P00324,Electronics,Headphones,South India,Male,6479.17,12.2,370.33,0,Monsoon,48,6668.57,8
2021-05-01 13:59:50,2023-03-02,Puma,P00164,Clothing,Kurta,South India,Female,1892.3,12.2,80.85,0,Summer,63,1988.31,25
2021-07-12 22:31:02,2022-06-15,Croma,P00350,Electronics,Smartphone,North India,Male,50399.72,15.5,768.11,0,Summer,43,53771.05,6
2023-01-12 17:23:36,2023-11-23,Uniqlo,P00240,Clothing,Kurta,North India,Female,1042.78,20.4,249.44,0,Festive,139,1064.95,18
2020-05-27 18:13:50,2023-03-04,Uniqlo,P00213,Clothing,Saree,South India,Female,7436.71,10.8,1545.46,0,Summer,114,7660.3,23
2021-03-06 21:36:13,2023-12-05,Adidas,P00149,Clothing,T-Shirts,East India,Female,496.25,2.9,324.1,0,Winter,278,468.12,12
2023-09-30 13:07:19,2023-02-01,Reliance Trends,P00072,Footwear,Shoes,North India,Male,3500.94,13.2,570.23,0,Winter,70,3243.4,7
2024-08-28 03:47:03,2022-08-04,Nike,P00103,Footwear,Sandals,West India,Male,1703.0,3.1,1993.37,0,Monsoon,160,1801.24,8
2021-01-08 10:37:38,2022-04-17,Levi's,P00183,Clothing,T-Shirts,North India,Female,1408.71,15.5,241.18,0,Summer,269,1508.14,22
2023-07-19 17:54:34,2022-04-08,Levi's,P00184,Clothing,T-Shirts,South India,Female,1317.37,20.2,1017.57,0,Summer,284,1380.87,39
2021-05-31 12:05:32,2023-04-27,Zara,P00013,Clothing,Jeans,West India,Female,2970.22,2.5,597.0,0,Summer,88,2751.87,27
2020-05-21 07:45:21,2023-05-14,Uniqlo,P00232,Clothing,Kurta,East India,Female,1910.96,7.9,1532.91,0,Summer,231,1778.02,24
2020-06-26 05:38:54,2022-08-18,Adidas,P00150,Clothing,Kurta,East India,Female,1356.54,6.2,844.1,0,Monsoon,283,1407.4,12
2021-12-09 06:54:08,2022-09-14,Decathlon,P00263,Footwear,Sneakers,West India,Male,3594.72,12.0,639.56,0,Monsoon,102,3688.35,7
2022-05-15 10:45:02,2022-02-12,Zara,P00024,Clothing,Jackets,South India,Female,4481.36,11.9,138.79,0,Winter,270,4526.87,18
2021-12-20 19:35:49,2022-08-30,Levi's,P00189,Clothing,T-Shirts,North India,Female,1051.69,9.9,1258.32,0,Monsoon,180,1124.27,14
2022-01-11 08:02:06,2023-07-08,Adidas,P00133,Clothing,Jackets,East India,Female,2735.92,17.5,286.59,0,Monsoon,83,2525.73,14
2022-02-06 14:29:27,2022-04-05,H&M,P00050,Clothing,Jeans,North India,Female,1335.3,13.6,115.22,0,Summer,77,1256.74,12
2023-02-09 04:18:56,2022-07-07,Levi's,P00183,Clothing,T-Shirts,South India,Female,1480.69,19.0,293.3,0,Monsoon,56,1458.38,13
2021-06-07 03:48:30,2023-01-20,Zara,P00026,Clothing,Saree,North India,Female,7410.09,3.8,190.75,0,Winter,212,7165.85,10
2022-02-17 14:16:26,2023-02-04,Adidas,P00138,Clothing,Saree,West India,Female,7476.87,16.8,1476.6,0,Winter,268,7065.53,14
2021-04-17 02:55:59,2023-05-21,Zara,P00011,Clothing,T-Shirts,West India,Female,454.68,5.4,1072.56,0,Summer,190,474.16,17
2024-10-09 10:39:40,2022-06-16,Max Fashion,P00296,Clothing,Accessories,South India,Female,1708.62,5.3,1008.22,0,Summer,248,1592.67,15
2024-04-20 13:17:35,2022-05-05,Nike,P00102,Footwear,Sneakers,South India,Male,10365.82,2.7,1350.45,0,Summer,27,9667.09,10
2022-07-07 16:04:53,2023-11-04,Zara,P00011,Clothing,T-Shirts,East India,Female,395.94,25.1,657.39,0,Festive,112,365.1,15
2021-12-21 16:49:39,2022-03-28,Nike,P00112,Footwear,Shoes,North India,Male,2825.14,7.7,415.36,0,Summer,56,3014.6,16
2023-05-05 23:03:26,2023-05-04,Nike,P00094,Footwear,Sneakers,West India,Male,8278.5,17.4,501.65,0,Summer,74,8053.11,12
2022-03-09 03:09:28,2022-08-14,Decathlon,P00260,Footwear,Sandals,East India,Male,919.21,1.8,765.64,0,Monsoon,165,980.62,18
2024-12-19 12:34:55,2023-10-19,Decathlon,P00258,Footwear,Shoes,South India,Male,8215.89,24.0,402.75,0,Festive,162,8525.54,12
2021-04-24 13:54:14,2022-12-11,Puma,P00167,Clothing,Jackets,East India,Female,4670.45,17.5,859.09,0,Winter,163,4499.86,24
2024-06-17 16:55:06,2023-06-02,Levi's,P00209,Clothing,T-Shirts,East India,Female,367.79,14.0,282.7,0,Summer,185,378.98,21
2021-08-16 15:45:27,2022-01-31,H&M,P00045,Clothing,Jeans,North India,Female,1586.46,10.7,347.77,0,Winter,217,1585.0,14
2020-03-22 17:06:18,2023-12-10,Croma,P00330,Electronics,Laptop,South India,Male,56054.16,13.3,705.41,0,Winter,60,58160.47,6
2022-03-02 04:50:16,2022-10-23,Levi's,P00205,Clothing,Jeans,West India,Female,2617.73,24.4,777.84,0,Festive,110,2605.22,14
2022-06-12 04:13:41,2023-02-18,H&M,P00042,Footwear,Sneakers,North India,Male,8111.93,15.3,1658.94,0,Winter,138,7695.2,15
2022-02-02 15:34:44,2022-05-15,Max Fashion,P00285,Clothing,Kurta,West India,Female,1895.74,11.8,225.84,0,Summer,280,1911.84,9
2020-05-25 10:14:47,2023-06-09,Nike,P00100,Clothing,Kurta,South India,Female,923.47,15.4,278.7,0,Summer,235,865.86,19
2020-03-04 05:41:13,2022-01-04,Max Fashion,P00272,Clothing,Accessories,East India,Female,2301.29,27.2,815.91,0,Winter,76,2387.42,11
2020-06-26 19:05:21,2022-06-27,Zara,P00006,Clothing,Saree,East India,Female,2702.7,10.4,331.43,0,Summer,136,2510.93,12
2024-05-07 02:40:11,2022-09-16,H&M,P00042,Footwear,Sneakers,East India,Male,8966.86,9.9,81.99,0,Monsoon,198,9289.22,7
2020-11-24 17:35:21,2023-10-14,Decathlon,P00253,Footwear,Shoes,West India,Male,9444.56,31.5,379.84,0,Festive,46,10054.84,12
2024-12-21 03:18:30,2022-03-06,Reliance Trends,P00076,Clothing,Accessories,East India,Female,2068.45,7.9,1071.44,0,Summer,266,1925.57,23
2022-09-05 12:36:15,2022-12-29,H&M,P00042,Footwear,Sneakers,North India,Male,8289.7,20.0,153.26,0,Winter,46,8754.4,9
2024-09-26 19:55:18,2023-12-18,Decathlon,P00268,Clothing,Kurta,North India,Female,2476.95,4.4,333.38,0,Winter,52,2584.99,11
2021-10-18 19:24:01,2022-01-17,Uniqlo,P00217,Clothing,Accessories,South India,Female,1258.07,21.4,485.35,0,Winter,201,1251.57,13
2024-02-25 20:48:54,2022-07-19,Reliance Trends,P00064,Clothing,Kurta,West India,Female,1486.05,15.9,1133.29,0,Monsoon,209,1508.28,19
2020-11-21 12:24:58,2023-06-28,Puma,P00179,Footwear,Sneakers,South India,Male,12750.29,5.8,1970.75,0,Summer,66,13110.08,9
2020-06-10 12:20:26,2022-07-31,Zara,P00029,Clothing,Jackets,North India,Female,6090.62,12.3,451.52,0,Monsoon,123,6559.3,13
2022-02-25 11:05:38,2023-03-11,Max Fashion,P00275,Footwear,Sandals,West India,Male,2908.35,9.1,64.3,0,Summer,129,3022.17,11
2022-03-09 22:54:38,2022-09-30,Uniqlo,P00216,Clothing,Kurta,East India,Female,1271.98,5.1,193.11,0,Monsoon,142,1198.06,10
2024-11-13 08:19:57,2022-10-17,Reliance Digital,P00301,Electronics,Headphones,West India,Male,1983.83,19.5,441.02,0,Festive,6,2058.11,6
2024-10-30 17:09:22,2023-04-28,H&M,P00054,Clothing,Jeans,South India,Female,3148.98,7.7,416.1,0,Summer,150,3266.4,18
2020-08-10 20:00:37,2022-08-22,Reliance Trends,P00080,Clothing,Accessories,North India,Female,636.83,16.1,995.42,0,Monsoon,130,647.02,21
2021-01-22 23:17:37,2023-02-12,Levi's,P00194,Clothing,Jeans,West India,Female,2641.89,10.5,1006.87,0,Winter,286,2501.04,18
2022-02-20 03:33:41,2023-11-25,Levi's,P00200,Clothing,Jeans,West India,Female,2654.53,33.7,136.87,0,Festive,310,2527.02,14
2020-04-01 20:21:13,2022-05-26,Zara,P00013,Clothing,Jeans,North India,Female,3363.8,3.3,704.29,0,Summer,124,3179.65,9
2022-03-06 23:39:50,2023-07-16,Uniqlo,P00222,Clothing,T-Shirts,South India,Female,1093.66,20.9,417.23,0,Monsoon,285,1068.82,13
2023-05-10 14:54:14,2023-03-06,Levi's,P00193,Clothing,Jackets,East India,Female,10024.39,7.4,373.17,0,Summer,136,9473.56,16
2024-07-04 12:28:42,2023-03-08,Croma,P00327,Electronics,Laptop,East India,Male,94312.01,29.2,787.75,1,Summer,34,100184.8,5
2022-10-20 21:19:12,2023-09-07,Uniqlo,P00240,Clothing,Kurta,West India,Female,1108.87,15.2,2318.35,0,Monsoon,93,1127.02,21
2021-10-08 13:36:47,2023-06-29,Decathlon,P00270,Footwear,Sneakers,West India,Male,4998.41,9.7,332.3,0,Summer,167,4915.91,11
2022-07-01 17:10:59,2023-05-12,Max Fashion,P00298,Clothing,Jackets,West India,Female,3703.2,7.8,902.28,0,Summer,111,3640.91,11
2023-03-21 12:36:34,2022-03-30,Nike,P00099,Clothing,Accessories,East India,Female,374.71,3.3,818.8,0,Summer,69,381.82,12
2023-03-17 09:55:29,2023-02-15,Uniqlo,P00220,Clothing,Accessories,West India,Female,2422.6,13.3,340.77,0,Winter,103,2430.22,15
2023-10-06 17:56:55,2022-08-29,Croma,P00332,Electronics,Laptop,North India,Male,141217.97,9.1,1373.47,0,Monsoon,55,133558.37,4
2021-11-11 18:54:55,2022-08-11,Nike,P00104,Clothing,Jeans,South India,Female,2324.72,7.0,365.17,0,Monsoon,230,2366.29,15
2023-03-21 18:56:45,2023-10-27,Reliance Trends,P00065,Clothing,Jackets,West India,Female,3862.03,22.0,432.15,0,Festive,55,4167.25,18
2022-06-26 18:51:10,2023-04-13,Adidas,P00145,Clothing,Jeans,North India,Female,1658.82,10.7,310.71,0,Summer,159,1656.45,16
2022-03-29 02:18:12,2023-07-23,H&M,P00038,Clothing,Accessories,West India,Female,588.73,6.2,1582.73,0,Monsoon,294,586.83,18
2021-04-04 18:10:17,2022-11-18,Zara,P00028,Clothing,Accessories,North India,Female,1522.6,18.2,46.5,0,Festive,68,1537.76,20
2024-09-30 16:01:12,2023-01-10,Max Fashion,P00289,Clothing,T-Shirts,North India,Female,660.48,16.8,436.39,0,Winter,331,696.97,10
2024-08-14 18:15:19,2022-04-22,Uniqlo,P00237,Clothing,Kurta,North India,Female,1298.95,34.4,1176.7,0,Summer,207,1224.66,28
2021-08-22 12:11:08,2023-06-11,Adidas,P00126,Footwear,Sandals,North India,Male,2377.29,5.0,1206.5,0,Summer,57,2360.06,13
2024-05-24 12:16:11,2023-02-16,Croma,P00326,Electronics,Smartphone,West India,Male,62194.07,8.3,331.31,0,Winter,51,62428.79,6
2024-04-05 18:32:17,2022-09-26,Reliance Trends,P00085,Clothing,Accessories,South India,Female,1158.04,7.9,504.54,0,Monsoon,228,1123.56,13
2023-01-09 18:43:30,2023-09-18,Uniqlo,P00237,Clothing,Kurta,South India,Female,1308.07,10.2,903.42,0,Monsoon,251,1337.87,17
2024-07-15 11:01:58,2022-09-09,Decathlon,P00246,Clothing,Jeans,South India,Female,3274.85,16.4,213.4,0,Monsoon,166,3282.22,18
2020-01-15 17:58:20,2023-01-09,Decathlon,P00266,Clothing,Kurta,East India,Female,2510.25,10.9,2166.33,0,Winter,186,2359.64,15
2021-11-01 22:01:41,2023-10-16,Decathlon,P00249,Footwear,Shoes,East India,Male,11614.33,20.5,147.29,0,Festive,82,11242.35,14
2023-02-08 01:32:18,2023-09-18,Max Fashion,P00292,Footwear,Sneakers,South India,Male,1907.03,6.7,304.9,0,Monsoon,72,1781.19,10
2023-06-03 10:45:40,2023-03-26,Levi's,P00205,Clothing,Jeans,North India,Female,2481.35,8.3,186.7,0,Summer,168,2665.59,13
2021-02-28 19:30:15,2023-06-21,Uniqlo,P00228,Clothing,Jeans,North India,Female,2104.47,15.2,597.17,0,Summer,82,2159.49,12
2022-10-17 22:52:32,2023-01-03,Uniqlo,P00240,Clothing,Kurta,West India,Female,1213.07,17.1,618.73,0,Winter,283,1148.98,11
2023-10-02 15:02:34,2022-09-12,Reliance Trends,P00073,Clothing,Jackets,West India,Female,2158.89,13.7,511.33,0,Monsoon,107,2204.01,13
2021-02-15 08:21:28,2023-04-08,Puma,P00159,Footwear,Sneakers,East India,Male,5121.25,16.8,607.65,0,Summer,120,5155.36,9
2023-07-24 23:11:46,2022-09-25,Uniqlo,P00212,Clothing,Kurta,West India,Female,2181.55,17.4,815.02,0,Monsoon,110,2034.57,13
2024-10-02 12:03:44,2022-05-06,Adidas,P00136,Clothing,Saree,East India,Female,4180.73,13.6,492.19,0,Summer,280,4143.82,18
2021-11-05 06:48:44,2023-01-28,Max Fashion,P00283,Clothing,Jeans,North India,Female,2021.45,22.8,933.99,0,Winter,91,1913.61,14
2023-08-20 17:48:07,2022-11-30,Puma,P00164,Clothing,Kurta,North India,Female,1758.76,21.2,536.42,0,Festive,45,1740.12,28
2023-05-28 22:42:30,2023-07-19,Adidas,P00137,Clothing,Accessories,South India,Female,1624.62,17.3,1316.52,0,Monsoon,213,1721.43,23
2024-06-13 15:35:02,2023-01-03,Puma,P00171,Footwear,Sneakers,West India,Male,11263.43,10.7,1343.98,0,Winter,159,11166.15,10
2023-11-29 23:06:33,2023-07-09,Puma,P00152,Clothing,Jeans,North India,Female,1689.17,27.2,132.55,0,Monsoon,108,1762.37,18
2021-04-09 09:15:59,2023-11-09,Puma,P00165,Footwear,Sneakers,East India,Male,2834.02,33.7,1031.59,0,Festive,115,2911.52,11
2024-09-15 14:07:37,2023-07-08,Max Fashion,P00297,Clothing,Kurta,East India,Female,2586.63,21.1,150.23,0,Monsoon,259,2676.63,13
2022-02-11 01:01:09,2023-04-01,Nike,P00104,Clothing,Jeans,North India,Female,2219.93,5.6,284.25,0,Summer,279,2257.8,14
2022-01-28 09:45:39,2023-11-19,Uniqlo,P00222,Clothing,T-Shirts,East India,Female,968.03,19.3,586.73,0,Festive,158,932.25,14
